day,time,tempC,windspeedKmph,weatherDesc,humidity,visibility
2016-12-01,0,26,5,Clear,89,10
2016-12-01,1,26,6,Clear,89,10
2016-12-01,2,25,7,Clear,90,10
2016-12-01,3,25,8,Clear,90,10
2016-12-01,4,25,8,Clear,90,10
2016-12-01,5,25,9,Clear,89,10
2016-12-01,6,25,9,Sunny,89,10
2016-12-01,7,26,10,Sunny,83,10
2016-12-01,8,28,12,Sunny,78,10
2016-12-01,9,29,13,Sunny,72,10
2016-12-01,10,30,12,Sunny,68,10
2016-12-01,11,31,11,Partly cloudy,64,10
2016-12-01,12,32,10,Partly cloudy,61,10
2016-12-01,13,31,10,Partly cloudy,65,9
2016-12-01,14,31,11,Moderate or heavy rain shower,69,8
2016-12-01,15,30,11,Moderate or heavy rain shower,74,7
2016-12-01,16,29,11,Moderate or heavy rain shower,76,7
2016-12-01,17,28,10,Moderate or heavy rain shower,79,7
2016-12-01,18,27,10,Moderate or heavy rain shower,82,7
2016-12-01,19,26,10,Moderate or heavy rain shower,82,8
2016-12-01,20,26,11,Partly cloudy,82,9
2016-12-01,21,26,12,Partly cloudy,82,10
2016-12-01,22,25,11,Partly cloudy,83,10
2016-12-01,23,25,10,Partly cloudy,84,10
2016-12-02,0,25,9,Partly cloudy,85,10
2016-12-02,1,25,9,Partly cloudy,86,10
2016-12-02,2,24,9,Clear,86,10
2016-12-02,3,24,9,Clear,87,10
2016-12-02,4,24,8,Clear,86,10
2016-12-02,5,24,7,Partly cloudy,86,10
2016-12-02,6,25,6,Partly cloudy,85,10
2016-12-02,7,26,8,Partly cloudy,80,10
2016-12-02,8,27,9,Partly cloudy,75,10
2016-12-02,9,29,10,Partly cloudy,70,10
2016-12-02,10,29,9,Partly cloudy,68,10
2016-12-02,11,29,8,Cloudy,67,10
2016-12-02,12,30,8,Cloudy,66,10
2016-12-02,13,29,6,Cloudy,70,10
2016-12-02,14,29,5,Partly cloudy,74,10
2016-12-02,15,28,4,Partly cloudy,79,10
2016-12-02,16,28,3,Partly cloudy,80,10
2016-12-02,17,27,2,Patchy rain possible,81,9
2016-12-02,18,26,1,Patchy rain possible,82,9
2016-12-02,19,26,3,Patchy rain possible,83,9
2016-12-02,20,26,5,Clear,83,10
2016-12-02,21,26,7,Clear,84,10
2016-12-02,22,26,8,Clear,84,10
2016-12-02,23,25,8,Clear,84,10
2016-12-03,0,25,9,Clear,85,10
2016-12-03,1,25,9,Clear,86,10
2016-12-03,2,24,9,Clear,86,10
2016-12-03,3,24,10,Clear,87,10
2016-12-03,4,24,9,Clear,86,10
2016-12-03,5,24,9,Clear,86,10
2016-12-03,6,24,9,Sunny,85,10
2016-12-03,7,26,9,Sunny,79,10
2016-12-03,8,28,10,Sunny,73,10
2016-12-03,9,29,10,Sunny,67,10
2016-12-03,10,30,11,Sunny,63,10
2016-12-03,11,31,12,Sunny,59,10
2016-12-03,12,32,13,Sunny,55,10
2016-12-03,13,32,12,Sunny,57,10
2016-12-03,14,32,11,Sunny,59,10
2016-12-03,15,31,10,Sunny,60,10
2016-12-03,16,30,9,Sunny,66,10
2016-12-03,17,28,8,Patchy rain possible,72,9
2016-12-03,18,27,7,Patchy rain possible,78,9
2016-12-03,19,26,7,Patchy rain possible,80,9
2016-12-03,20,26,7,Clear,81,10
2016-12-03,21,26,6,Clear,82,10
2016-12-03,22,26,7,Clear,83,10
2016-12-03,23,25,8,Clear,83,10
2016-12-04,0,25,8,Clear,83,10
2016-12-04,1,25,9,Clear,84,10
2016-12-04,2,25,9,Clear,84,10
2016-12-04,3,25,10,Clear,85,10
2016-12-04,4,25,9,Clear,84,10
2016-12-04,5,25,9,Clear,84,10
2016-12-04,6,25,8,Sunny,83,10
2016-12-04,7,27,7,Sunny,78,10
2016-12-04,8,28,6,Sunny,73,10
2016-12-04,9,30,5,Sunny,68,10
2016-12-04,10,31,6,Sunny,63,10
2016-12-04,11,32,8,Partly cloudy,59,10
2016-12-04,12,33,9,Partly cloudy,55,10
2016-12-04,13,32,9,Partly cloudy,57,10
2016-12-04,14,32,9,Sunny,59,10
2016-12-04,15,31,9,Sunny,61,10
2016-12-04,16,30,6,Sunny,66,10
2016-12-04,17,29,4,Patchy rain possible,71,9
2016-12-04,18,28,2,Patchy rain possible,75,9
2016-12-04,19,27,2,Patchy rain possible,77,9
2016-12-04,20,27,3,Partly cloudy,78,10
2016-12-04,21,26,3,Partly cloudy,80,10
2016-12-04,22,26,4,Partly cloudy,81,10
2016-12-04,23,26,5,Clear,81,10
2016-12-05,0,25,6,Clear,82,10
2016-12-05,1,25,6,Clear,82,10
2016-12-05,2,25,7,Clear,82,10
2016-12-05,3,25,7,Clear,82,10
2016-12-05,4,25,7,Clear,81,10
2016-12-05,5,25,6,Clear,80,10
2016-12-05,6,26,6,Sunny,79,10
2016-12-05,7,27,6,Sunny,73,10
2016-12-05,8,28,6,Sunny,67,10
2016-12-05,9,30,6,Sunny,61,10
2016-12-05,10,30,6,Sunny,59,10
2016-12-05,11,31,7,Partly cloudy,56,10
2016-12-05,12,32,8,Partly cloudy,54,10
2016-12-05,13,32,7,Partly cloudy,57,10
2016-12-05,14,32,6,Light rain shower,61,10
2016-12-05,15,31,5,Light rain shower,64,10
2016-12-05,16,30,4,Light rain shower,69,9
2016-12-05,17,29,4,Moderate or heavy rain shower,74,8
2016-12-05,18,28,4,Moderate or heavy rain shower,79,7
2016-12-05,19,27,4,Moderate or heavy rain shower,80,8
2016-12-05,20,27,5,Partly cloudy,80,9
2016-12-05,21,27,5,Partly cloudy,81,10
2016-12-05,22,26,6,Partly cloudy,81,10
2016-12-05,23,26,6,Partly cloudy,81,10
2016-12-06,0,26,7,Partly cloudy,82,10
2016-12-06,1,26,7,Partly cloudy,83,10
2016-12-06,2,25,8,Partly cloudy,84,10
2016-12-06,3,25,8,Partly cloudy,85,10
2016-12-06,4,25,8,Partly cloudy,84,10
2016-12-06,5,25,8,Partly cloudy,84,10
2016-12-06,6,25,7,Partly cloudy,83,10
2016-12-06,7,27,7,Partly cloudy,78,10
2016-12-06,8,28,6,Partly cloudy,73,10
2016-12-06,9,30,5,Partly cloudy,68,10
2016-12-06,10,30,6,Partly cloudy,65,10
2016-12-06,11,31,6,Partly cloudy,62,10
2016-12-06,12,32,6,Partly cloudy,59,10
2016-12-06,13,32,6,Partly cloudy,61,9
2016-12-06,14,32,6,Moderate or heavy rain shower,63,8
2016-12-06,15,32,5,Moderate or heavy rain shower,65,7
2016-12-06,16,30,6,Moderate or heavy rain shower,71,6
2016-12-06,17,28,6,Torrential rain shower,77,4
2016-12-06,18,27,6,Torrential rain shower,83,3
2016-12-06,19,27,7,Torrential rain shower,83,5
2016-12-06,20,26,7,Partly cloudy,84,8
2016-12-06,21,26,7,Partly cloudy,85,10
2016-12-06,22,25,7,Partly cloudy,86,10
2016-12-06,23,25,7,Partly cloudy,87,10
2016-12-07,0,25,6,Partly cloudy,88,10
2016-12-07,1,24,6,Partly cloudy,88,10
2016-12-07,2,24,6,Partly cloudy,88,10
2016-12-07,3,24,6,Partly cloudy,88,10
2016-12-07,4,24,6,Partly cloudy,87,10
2016-12-07,5,25,5,Partly cloudy,86,10
2016-12-07,6,25,5,Partly cloudy,84,10
2016-12-07,7,27,4,Partly cloudy,79,10
2016-12-07,8,28,4,Partly cloudy,74,10
2016-12-07,9,30,4,Partly cloudy,69,10
2016-12-07,10,30,4,Partly cloudy,67,10
2016-12-07,11,31,4,Light rain shower,64,10
2016-12-07,12,32,4,Light rain shower,61,10
2016-12-07,13,32,3,Light rain shower,63,9
2016-12-07,14,31,3,Moderate or heavy rain shower,66,8
2016-12-07,15,31,3,Moderate or heavy rain shower,68,7
2016-12-07,16,30,4,Moderate or heavy rain shower,74,6
2016-12-07,17,28,5,Torrential rain shower,79,4
2016-12-07,18,27,6,Torrential rain shower,85,3
2016-12-07,19,27,5,Torrential rain shower,85,5
2016-12-07,20,27,4,Patchy rain possible,86,7
2016-12-07,21,26,3,Patchy rain possible,86,9
2016-12-07,22,26,3,Patchy rain possible,87,9
2016-12-07,23,26,2,Patchy rain possible,88,9
2016-12-08,0,25,2,Patchy rain possible,89,9
2016-12-08,1,25,3,Patchy rain possible,89,9
2016-12-08,2,25,5,Cloudy,90,10
2016-12-08,3,24,7,Cloudy,90,10
2016-12-08,4,24,7,Cloudy,89,10
2016-12-08,5,24,8,Partly cloudy,88,10
2016-12-08,6,25,9,Partly cloudy,88,10
2016-12-08,7,26,8,Partly cloudy,82,10
2016-12-08,8,28,7,Partly cloudy,77,10
2016-12-08,9,29,7,Partly cloudy,71,10
2016-12-08,10,30,5,Partly cloudy,68,10
2016-12-08,11,31,3,Partly cloudy,65,10
2016-12-08,12,32,1,Partly cloudy,63,10
2016-12-08,13,31,2,Partly cloudy,66,9
2016-12-08,14,31,2,Moderate or heavy rain shower,70,8
2016-12-08,15,31,3,Moderate or heavy rain shower,74,7
2016-12-08,16,29,4,Moderate or heavy rain shower,78,6
2016-12-08,17,28,4,Torrential rain shower,82,4
2016-12-08,18,27,5,Torrential rain shower,86,3
2016-12-08,19,27,4,Torrential rain shower,87,5
2016-12-08,20,26,4,Light rain shower,88,8
2016-12-08,21,26,4,Light rain shower,89,10
2016-12-08,22,26,4,Light rain shower,89,10
2016-12-08,23,25,5,Patchy rain possible,90,9
2016-12-09,0,25,5,Patchy rain possible,90,9
2016-12-09,1,25,5,Patchy rain possible,90,9
2016-12-09,2,24,6,Clear,90,10
2016-12-09,3,24,6,Clear,91,10
2016-12-09,4,24,6,Clear,90,10
2016-12-09,5,24,6,Clear,89,10
2016-12-09,6,24,6,Sunny,88,10
2016-12-09,7,26,4,Sunny,84,10
2016-12-09,8,27,3,Partly cloudy,79,10
2016-12-09,9,29,2,Partly cloudy,75,10
2016-12-09,10,29,4,Partly cloudy,72,10
2016-12-09,11,30,6,Light rain shower,69,10
2016-12-09,12,31,8,Light rain shower,66,10
2016-12-09,13,31,7,Light rain shower,68,9
2016-12-09,14,30,6,Moderate or heavy rain shower,70,8
2016-12-09,15,30,5,Moderate or heavy rain shower,72,7
2016-12-09,16,29,6,Moderate or heavy rain shower,77,7
2016-12-09,17,28,6,Moderate or heavy rain shower,82,7
2016-12-09,18,26,6,Moderate or heavy rain shower,87,7
2016-12-09,19,26,7,Moderate or heavy rain shower,87,8
2016-12-09,20,26,7,Patchy rain possible,88,8
2016-12-09,21,25,7,Patchy rain possible,88,9
2016-12-09,22,25,6,Patchy rain possible,88,9
2016-12-09,23,25,6,Light rain shower,89,10
2016-12-10,0,25,5,Light rain shower,89,10
2016-12-10,1,25,4,Light rain shower,90,10
2016-12-10,2,24,3,Partly cloudy,91,10
2016-12-10,3,24,3,Partly cloudy,91,10
2016-12-10,4,24,4,Partly cloudy,90,10
2016-12-10,5,25,5,Partly cloudy,88,10
2016-12-10,6,25,6,Partly cloudy,87,10
2016-12-10,7,26,7,Partly cloudy,81,10
2016-12-10,8,27,7,Partly cloudy,76,10
2016-12-10,9,28,8,Partly cloudy,70,10
2016-12-10,10,29,6,Partly cloudy,68,10
2016-12-10,11,29,4,Cloudy,66,10
2016-12-10,12,30,2,Cloudy,64,10
2016-12-10,13,29,4,Cloudy,69,10
2016-12-10,14,28,7,Partly cloudy,75,10
2016-12-10,15,27,10,Partly cloudy,80,10
2016-12-10,16,27,9,Partly cloudy,82,10
2016-12-10,17,26,9,Light rain shower,85,10
2016-12-10,18,25,8,Light rain shower,87,10
2016-12-10,19,25,7,Light rain shower,87,10
2016-12-10,20,25,6,Patchy rain possible,87,9
2016-12-10,21,25,5,Patchy rain possible,87,9
2016-12-10,22,25,5,Patchy rain possible,88,9
2016-12-10,23,25,5,Light rain shower,89,10
2016-12-11,0,25,5,Light rain shower,90,10
2016-12-11,1,24,5,Light rain shower,89,10
2016-12-11,2,24,6,Partly cloudy,89,10
2016-12-11,3,24,6,Partly cloudy,88,10
2016-12-11,4,24,7,Partly cloudy,87,10
2016-12-11,5,24,7,Partly cloudy,87,10
2016-12-11,6,24,8,Partly cloudy,86,10
2016-12-11,7,25,8,Partly cloudy,83,10
2016-12-11,8,26,9,Patchy light rain,80,9
2016-12-11,9,26,10,Patchy light rain,78,9
2016-12-11,10,27,8,Patchy light rain,76,9
2016-12-11,11,28,6,Light rain,74,9
2016-12-11,12,28,4,Light rain,72,9
2016-12-11,13,28,5,Light rain,76,9
2016-12-11,14,27,6,Patchy light rain,81,9
2016-12-11,15,27,8,Patchy light rain,85,9
2016-12-11,16,26,8,Patchy light rain,88,8
2016-12-11,17,25,8,Moderate rain,91,8
2016-12-11,18,25,9,Moderate rain,94,7
2016-12-11,19,25,10,Moderate rain,95,7
2016-12-11,20,25,12,Moderate rain at times,95,8
2016-12-11,21,24,13,Moderate rain at times,95,8
2016-12-11,22,24,13,Moderate rain at times,95,7
2016-12-11,23,24,13,Heavy rain at times,95,7
2016-12-12,0,24,13,Heavy rain at times,95,6
2016-12-12,1,24,13,Heavy rain at times,95,7
2016-12-12,2,24,14,Partly cloudy,94,9
2016-12-12,3,24,14,Partly cloudy,94,10
2016-12-12,4,24,14,Partly cloudy,93,8
2016-12-12,5,24,14,Patchy light drizzle,93,7
2016-12-12,6,24,14,Patchy light drizzle,93,5
2016-12-12,7,24,16,Patchy light drizzle,91,6
2016-12-12,8,25,18,Light rain,90,8
2016-12-12,9,25,19,Light rain,88,9
2016-12-12,10,25,20,Light rain,88,9
2016-12-12,11,25,21,Light rain,88,9
2016-12-12,12,25,21,Light rain,88,9
2016-12-12,13,25,20,Light rain,89,9
2016-12-12,14,25,19,Light rain,90,9
2016-12-12,15,24,18,Light rain,91,9
2016-12-12,16,24,16,Light rain,92,9
2016-12-12,17,23,15,Light rain,93,9
2016-12-12,18,23,13,Light rain,94,9
2016-12-12,19,23,15,Light rain,95,8
2016-12-12,20,23,16,Moderate rain,95,8
2016-12-12,21,23,18,Moderate rain,95,7
2016-12-12,22,23,18,Moderate rain,96,7
2016-12-12,23,23,17,Moderate rain,96,7
2016-12-13,0,23,17,Moderate rain,96,7
2016-12-13,1,23,17,Moderate rain,96,7
2016-12-13,2,23,16,Moderate rain,96,7
2016-12-13,3,23,15,Moderate rain,96,7
2016-12-13,4,23,15,Moderate rain,96,6
2016-12-13,5,23,15,Heavy rain,96,6
2016-12-13,6,23,14,Heavy rain,96,5
2016-12-13,7,23,15,Heavy rain,96,6
2016-12-13,8,23,15,Moderate rain,95,6
2016-12-13,9,24,15,Moderate rain,95,7
2016-12-13,10,23,15,Moderate rain,95,6
2016-12-13,11,23,15,Heavy rain,95,6
2016-12-13,12,23,14,Heavy rain,96,5
2016-12-13,13,23,15,Heavy rain,96,6
2016-12-13,14,23,15,Light rain,96,8
2016-12-13,15,23,15,Light rain,96,9
2016-12-13,16,23,14,Light rain,96,9
2016-12-13,17,23,13,Light rain,96,9
2016-12-13,18,23,12,Light rain,96,9
2016-12-13,19,23,11,Light rain,97,7
2016-12-13,20,23,10,Light drizzle,97,4
2016-12-13,21,23,9,Light drizzle,97,2
2016-12-13,22,23,9,Light drizzle,97,1
2016-12-13,23,23,8,Fog,97,1
2016-12-14,0,23,8,Fog,98,0
2016-12-14,1,23,7,Fog,97,1
2016-12-14,2,23,7,Light drizzle,97,1
2016-12-14,3,23,6,Light drizzle,97,2
2016-12-14,4,23,6,Light drizzle,97,2
2016-12-14,5,23,6,Light drizzle,96,2
2016-12-14,6,24,5,Light drizzle,96,2
2016-12-14,7,24,4,Light drizzle,93,5
2016-12-14,8,25,3,Overcast,90,7
2016-12-14,9,26,3,Overcast,87,10
2016-12-14,10,27,4,Overcast,84,10
2016-12-14,11,28,6,Overcast,81,10
2016-12-14,12,29,8,Overcast,77,10
2016-12-14,13,29,10,Overcast,79,9
2016-12-14,14,28,13,Moderate or heavy rain shower,81,8
2016-12-14,15,28,16,Moderate or heavy rain shower,83,7
2016-12-14,16,27,13,Moderate or heavy rain shower,86,8
2016-12-14,17,26,11,Light rain shower,90,9
2016-12-14,18,25,9,Light rain shower,93,10
2016-12-14,19,25,9,Light rain shower,94,9
2016-12-14,20,25,9,Moderate or heavy rain shower,94,8
2016-12-14,21,25,10,Moderate or heavy rain shower,95,7
2016-12-14,22,24,9,Moderate or heavy rain shower,95,8
2016-12-14,23,24,9,Light rain shower,95,9
2016-12-15,0,24,8,Light rain shower,96,10
2016-12-15,1,24,8,Light rain shower,96,7
2016-12-15,2,24,8,Mist,96,5
2016-12-15,3,24,8,Mist,96,2
2016-12-15,4,24,9,Mist,95,5
2016-12-15,5,24,9,Partly cloudy,94,7
2016-12-15,6,25,10,Partly cloudy,94,10
2016-12-15,7,26,12,Partly cloudy,89,10
2016-12-15,8,27,14,Light rain shower,83,10
2016-12-15,9,28,15,Light rain shower,78,10
2016-12-15,10,29,16,Light rain shower,76,10
2016-12-15,11,29,16,Cloudy,74,10
2016-12-15,12,30,16,Cloudy,72,10
2016-12-15,13,29,16,Cloudy,75,10
2016-12-15,14,29,15,Patchy rain possible,78,9
2016-12-15,15,29,15,Patchy rain possible,81,9
2016-12-15,16,28,13,Patchy rain possible,84,9
2016-12-15,17,27,12,Patchy rain possible,88,9
2016-12-15,18,26,10,Patchy rain possible,91,9
2016-12-15,19,25,10,Patchy rain possible,92,9
2016-12-15,20,25,9,Clear,92,10
2016-12-15,21,25,9,Clear,93,10
2016-12-15,22,25,9,Clear,93,10
2016-12-15,23,25,9,Clear,93,10
2016-12-16,0,25,9,Clear,93,10
2016-12-16,1,25,9,Clear,93,10
2016-12-16,2,24,8,Partly cloudy,92,10
2016-12-16,3,24,7,Partly cloudy,92,10
2016-12-16,4,24,7,Partly cloudy,92,10
2016-12-16,5,25,7,Partly cloudy,92,10
2016-12-16,6,25,8,Partly cloudy,91,10
2016-12-16,7,26,8,Partly cloudy,87,10
2016-12-16,8,27,9,Partly cloudy,83,10
2016-12-16,9,28,10,Partly cloudy,78,10
2016-12-16,10,29,10,Partly cloudy,77,10
2016-12-16,11,29,9,Light rain shower,76,10
2016-12-16,12,29,9,Light rain shower,75,10
2016-12-16,13,29,9,Light rain shower,78,9
2016-12-16,14,29,9,Moderate or heavy rain shower,80,8
2016-12-16,15,28,9,Moderate or heavy rain shower,82,7
2016-12-16,16,28,8,Moderate or heavy rain shower,85,7
2016-12-16,17,27,6,Moderate or heavy rain shower,87,7
2016-12-16,18,26,5,Moderate or heavy rain shower,90,7
2016-12-16,19,26,5,Moderate or heavy rain shower,90,8
2016-12-16,20,25,5,Partly cloudy,90,9
2016-12-16,21,25,5,Partly cloudy,90,10
2016-12-16,22,25,5,Partly cloudy,89,10
2016-12-16,23,24,5,Partly cloudy,89,10
2016-12-17,0,24,5,Partly cloudy,89,10
2016-12-17,1,24,6,Partly cloudy,89,10
2016-12-17,2,24,6,Partly cloudy,89,10
2016-12-17,3,24,6,Partly cloudy,89,10
2016-12-17,4,24,7,Partly cloudy,88,10
2016-12-17,5,24,8,Partly cloudy,87,10
2016-12-17,6,24,8,Partly cloudy,87,10
2016-12-17,7,25,10,Partly cloudy,81,10
2016-12-17,8,26,11,Sunny,76,10
2016-12-17,9,28,12,Sunny,70,10
2016-12-17,10,28,12,Sunny,68,10
2016-12-17,11,29,12,Partly cloudy,66,10
2016-12-17,12,30,13,Partly cloudy,63,10
2016-12-17,13,30,11,Partly cloudy,65,10
2016-12-17,14,30,9,Sunny,67,10
2016-12-17,15,30,8,Sunny,69,10
2016-12-17,16,29,8,Sunny,71,10
2016-12-17,17,28,9,Partly cloudy,74,10
2016-12-17,18,27,9,Partly cloudy,76,10
2016-12-17,19,26,9,Partly cloudy,77,10
2016-12-17,20,25,9,Patchy rain possible,78,9
2016-12-17,21,25,8,Patchy rain possible,79,9
2016-12-17,22,24,8,Patchy rain possible,80,9
2016-12-17,23,24,8,Patchy rain possible,80,9
2016-12-18,0,24,8,Patchy rain possible,81,9
2016-12-18,1,24,8,Patchy rain possible,81,9
2016-12-18,2,23,8,Partly cloudy,81,10
2016-12-18,3,23,8,Partly cloudy,82,10
2016-12-18,4,23,9,Partly cloudy,82,10
2016-12-18,5,23,9,Cloudy,83,10
2016-12-18,6,23,9,Cloudy,84,10
2016-12-18,7,24,10,Cloudy,83,10
2016-12-18,8,24,12,Light rain shower,83,10
2016-12-18,9,25,13,Light rain shower,82,10
2016-12-18,10,25,13,Light rain shower,84,10
2016-12-18,11,25,13,Light rain,86,9
2016-12-18,12,24,13,Light rain,88,9
2016-12-18,13,24,13,Light rain,88,9
2016-12-18,14,24,13,Light rain,89,9
2016-12-18,15,24,12,Light rain,90,9
2016-12-18,16,24,10,Light rain,91,9
2016-12-18,17,24,7,Light rain,92,9
2016-12-18,18,24,5,Light rain,93,9
2016-12-18,19,24,5,Light rain,92,9
2016-12-18,20,24,5,Partly cloudy,92,10
2016-12-18,21,24,5,Partly cloudy,92,10
2016-12-18,22,24,5,Partly cloudy,92,10
2016-12-18,23,24,5,Cloudy,92,10
2016-12-19,0,24,4,Cloudy,93,10
2016-12-19,1,23,5,Cloudy,93,10
2016-12-19,2,23,5,Cloudy,93,10
2016-12-19,3,23,5,Cloudy,93,10
2016-12-19,4,23,6,Cloudy,92,10
2016-12-19,5,24,7,Cloudy,91,10
2016-12-19,6,24,8,Cloudy,90,10
2016-12-19,7,25,8,Cloudy,85,10
2016-12-19,8,27,8,Cloudy,80,10
2016-12-19,9,28,8,Cloudy,75,10
2016-12-19,10,28,8,Cloudy,72,10
2016-12-19,11,29,7,Cloudy,69,10
2016-12-19,12,30,6,Cloudy,67,10
2016-12-19,13,29,6,Cloudy,71,10
2016-12-19,14,29,6,Light rain shower,75,10
2016-12-19,15,28,5,Light rain shower,79,10
2016-12-19,16,28,5,Light rain shower,81,10
2016-12-19,17,27,6,Light rain shower,84,10
2016-12-19,18,26,6,Light rain shower,86,10
2016-12-19,19,26,6,Light rain shower,87,10
2016-12-19,20,26,6,Partly cloudy,88,10
2016-12-19,21,26,5,Partly cloudy,89,10
2016-12-19,22,25,4,Partly cloudy,89,10
2016-12-19,23,25,3,Partly cloudy,90,10
2016-12-20,0,25,2,Partly cloudy,91,10
2016-12-20,1,25,3,Partly cloudy,91,10
2016-12-20,2,25,4,Overcast,90,10
2016-12-20,3,25,5,Overcast,90,10
2016-12-20,4,25,6,Overcast,90,10
2016-12-20,5,25,6,Overcast,90,10
2016-12-20,6,25,7,Overcast,90,10
2016-12-20,7,26,7,Overcast,85,10
2016-12-20,8,27,7,Partly cloudy,80,10
2016-12-20,9,28,7,Partly cloudy,75,10
2016-12-20,10,29,7,Partly cloudy,72,10
2016-12-20,11,30,8,Partly cloudy,68,10
2016-12-20,12,31,8,Partly cloudy,64,10
2016-12-20,13,31,8,Partly cloudy,67,9
2016-12-20,14,30,7,Moderate or heavy rain shower,70,8
2016-12-20,15,30,7,Moderate or heavy rain shower,73,7
2016-12-20,16,29,5,Moderate or heavy rain shower,77,7
2016-12-20,17,28,4,Moderate or heavy rain shower,80,7
2016-12-20,18,27,2,Moderate or heavy rain shower,84,7
2016-12-20,19,27,3,Moderate or heavy rain shower,84,8
2016-12-20,20,27,4,Partly cloudy,85,9
2016-12-20,21,26,5,Partly cloudy,85,10
2016-12-20,22,26,5,Partly cloudy,86,10
2016-12-20,23,26,4,Clear,87,10
2016-12-21,0,26,4,Clear,88,10
2016-12-21,1,26,4,Clear,89,10
2016-12-21,2,26,4,Clear,89,10
2016-12-21,3,25,5,Clear,90,10
2016-12-21,4,25,5,Clear,89,10
2016-12-21,5,25,5,Partly cloudy,89,10
2016-12-21,6,26,5,Partly cloudy,88,10
2016-12-21,7,27,5,Partly cloudy,83,10
2016-12-21,8,28,4,Sunny,79,10
2016-12-21,9,30,4,Sunny,74,10
2016-12-21,10,30,4,Sunny,70,10
2016-12-21,11,31,4,Partly cloudy,66,10
2016-12-21,12,32,4,Partly cloudy,63,10
2016-12-21,13,32,5,Partly cloudy,64,10
2016-12-21,14,31,5,Light rain shower,66,10
2016-12-21,15,31,6,Light rain shower,67,10
2016-12-21,16,30,7,Light rain shower,72,10
2016-12-21,17,28,8,Patchy rain possible,77,9
2016-12-21,18,27,9,Patchy rain possible,82,9
2016-12-21,19,27,9,Patchy rain possible,83,9
2016-12-21,20,26,9,Partly cloudy,84,10
2016-12-21,21,26,10,Partly cloudy,86,10
2016-12-21,22,25,10,Partly cloudy,86,10
2016-12-21,23,25,9,Partly cloudy,86,10
2016-12-22,0,25,9,Partly cloudy,86,10
2016-12-22,1,25,9,Partly cloudy,86,10
2016-12-22,2,25,9,Clear,87,10
2016-12-22,3,25,9,Clear,87,10
2016-12-22,4,25,8,Clear,87,10
2016-12-22,5,25,7,Clear,87,10
2016-12-22,6,25,6,Sunny,87,10
2016-12-22,7,26,6,Sunny,82,10
2016-12-22,8,28,7,Sunny,77,10
2016-12-22,9,29,7,Sunny,72,10
2016-12-22,10,30,7,Sunny,68,10
2016-12-22,11,31,6,Sunny,64,10
2016-12-22,12,32,5,Sunny,60,10
2016-12-22,13,33,4,Sunny,60,10
2016-12-22,14,33,3,Sunny,61,10
2016-12-22,15,34,1,Sunny,61,10
2016-12-22,16,31,3,Sunny,67,10
2016-12-22,17,29,4,Sunny,73,10
2016-12-22,18,27,6,Clear,79,10
2016-12-22,19,27,6,Clear,82,10
2016-12-22,20,26,6,Partly cloudy,84,10
2016-12-22,21,26,6,Partly cloudy,86,10
2016-12-22,22,26,5,Partly cloudy,87,10
2016-12-22,23,25,4,Partly cloudy,88,10
2016-12-23,0,25,2,Partly cloudy,89,10
2016-12-23,1,25,3,Partly cloudy,88,10
2016-12-23,2,25,5,Partly cloudy,88,10
2016-12-23,3,25,6,Partly cloudy,88,10
2016-12-23,4,24,7,Partly cloudy,87,10
2016-12-23,5,24,8,Partly cloudy,87,10
2016-12-23,6,24,9,Partly cloudy,87,10
2016-12-23,7,26,8,Partly cloudy,82,10
2016-12-23,8,27,7,Partly cloudy,78,10
2016-12-23,9,29,6,Partly cloudy,73,10
2016-12-23,10,30,7,Partly cloudy,69,10
2016-12-23,11,31,7,Patchy rain possible,65,9
2016-12-23,12,32,8,Patchy rain possible,61,9
2016-12-23,13,31,6,Patchy rain possible,62,9
2016-12-23,14,31,4,Light rain shower,63,10
2016-12-23,15,31,2,Light rain shower,64,10
2016-12-23,16,30,4,Light rain shower,68,10
2016-12-23,17,29,5,Patchy rain possible,73,9
2016-12-23,18,27,7,Patchy rain possible,77,9
2016-12-23,19,27,6,Patchy rain possible,79,9
2016-12-23,20,26,5,Partly cloudy,82,10
2016-12-23,21,26,5,Partly cloudy,84,10
2016-12-23,22,26,4,Partly cloudy,85,10
2016-12-23,23,26,3,Clear,86,10
2016-12-24,0,26,2,Clear,86,10
2016-12-24,1,25,4,Clear,87,10
2016-12-24,2,25,5,Clear,87,10
2016-12-24,3,24,6,Clear,88,10
2016-12-24,4,24,6,Clear,87,10
2016-12-24,5,24,5,Clear,86,10
2016-12-24,6,25,5,Sunny,85,10
2016-12-24,7,26,4,Sunny,80,10
2016-12-24,8,28,3,Sunny,75,10
2016-12-24,9,29,3,Sunny,70,10
2016-12-24,10,30,2,Sunny,66,10
2016-12-24,11,31,2,Sunny,62,10
2016-12-24,12,32,1,Sunny,58,10
2016-12-24,13,33,2,Sunny,59,10
2016-12-24,14,33,3,Sunny,59,10
2016-12-24,15,33,4,Sunny,60,10
2016-12-24,16,31,6,Sunny,66,10
2016-12-24,17,29,7,Sunny,72,10
2016-12-24,18,27,9,Clear,79,10
2016-12-24,19,27,9,Clear,81,10
2016-12-24,20,26,9,Clear,83,10
2016-12-24,21,26,9,Clear,85,10
2016-12-24,22,26,8,Clear,86,10
2016-12-24,23,26,6,Clear,87,10
2016-12-25,0,25,5,Clear,88,10
2016-12-25,1,25,5,Clear,88,10
