Site,Parameter,Date__LT_,Year,Month,Day,Hour,AQI,Raw_Conc_,Conc__Unit,Duration,QC_Name,AQI_Category,NowCast_Conc_
Ho Chi Minh City,PM2.5 - Principal,26DEC20:12:00:00,2020,12,26,12,67,17,UG/M3,1 Hr,Valid,Moderate,19.9
Ho Chi Minh City,PM2.5 - Principal,26DEC20:13:00:00,2020,12,26,13,61,14,UG/M3,1 Hr,Valid,Moderate,16.9
Ho Chi Minh City,PM2.5 - Principal,26DEC20:14:00:00,2020,12,26,14,54,10,UG/M3,1 Hr,Valid,Moderate,13.4
Ho Chi Minh City,PM2.5 - Principal,26DEC20:15:00:00,2020,12,26,15,47,9,UG/M3,1 Hr,Valid,Good,11.2
Ho Chi Minh City,PM2.5 - Principal,26DEC20:16:00:00,2020,12,26,16,51,13,UG/M3,1 Hr,Valid,Moderate,12.1
Ho Chi Minh City,PM2.5 - Principal,26DEC20:17:00:00,2020,12,26,17,57,18,UG/M3,1 Hr,Valid,Moderate,15
Ho Chi Minh City,PM2.5 - Principal,26DEC20:18:00:00,2020,12,26,18,66,23,UG/M3,1 Hr,Valid,Moderate,19
Ho Chi Minh City,PM2.5 - Principal,26DEC20:19:00:00,2020,12,26,19,67,20,UG/M3,1 Hr,Valid,Moderate,19.5
Ho Chi Minh City,PM2.5 - Principal,26DEC20:20:00:00,2020,12,26,20,72,25,UG/M3,1 Hr,Valid,Moderate,22.2
Ho Chi Minh City,PM2.5 - Principal,26DEC20:21:00:00,2020,12,26,21,72,22,UG/M3,1 Hr,Valid,Moderate,22.1
Ho Chi Minh City,PM2.5 - Principal,26DEC20:22:00:00,2020,12,26,22,78,28,UG/M3,1 Hr,Valid,Moderate,25
Ho Chi Minh City,PM2.5 - Principal,26DEC20:23:00:00,2020,12,26,23,83,30,UG/M3,1 Hr,Valid,Moderate,27.5
Ho Chi Minh City,PM2.5 - Principal,27DEC20:00:00:00,2020,12,27,0,88,32,UG/M3,1 Hr,Valid,Moderate,29.7
Ho Chi Minh City,PM2.5 - Principal,27DEC20:01:00:00,2020,12,27,1,88,30,UG/M3,1 Hr,Valid,Moderate,29.8
Ho Chi Minh City,PM2.5 - Principal,27DEC20:02:00:00,2020,12,27,2,82,24,UG/M3,1 Hr,Valid,Moderate,26.9
Ho Chi Minh City,PM2.5 - Principal,27DEC20:03:00:00,2020,12,27,3,74,19,UG/M3,1 Hr,Valid,Moderate,22.9
Ho Chi Minh City,PM2.5 - Principal,27DEC20:04:00:00,2020,12,27,4,81,30,UG/M3,1 Hr,Valid,Moderate,26.3
Ho Chi Minh City,PM2.5 - Principal,27DEC20:05:00:00,2020,12,27,5,99,43,UG/M3,1 Hr,Valid,Moderate,34.7
Ho Chi Minh City,PM2.5 - Principal,27DEC20:06:00:00,2020,12,27,6,153,84,UG/M3,1 Hr,Valid,Unhealthy,59.3
Ho Chi Minh City,PM2.5 - Principal,27DEC20:07:00:00,2020,12,27,7,159,82,UG/M3,1 Hr,Valid,Unhealthy,70.6
Ho Chi Minh City,PM2.5 - Principal,27DEC20:08:00:00,2020,12,27,8,157,62,UG/M3,1 Hr,Valid,Unhealthy,66.3
Ho Chi Minh City,PM2.5 - Principal,27DEC20:09:00:00,2020,12,27,9,156,65,UG/M3,1 Hr,Valid,Unhealthy,65.6
Ho Chi Minh City,PM2.5 - Principal,27DEC20:10:00:00,2020,12,27,10,146,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.8
Ho Chi Minh City,PM2.5 - Principal,27DEC20:11:00:00,2020,12,27,11,128,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.4
Ho Chi Minh City,PM2.5 - Principal,27DEC20:12:00:00,2020,12,27,12,117,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.2
Ho Chi Minh City,PM2.5 - Principal,27DEC20:13:00:00,2020,12,27,13,102,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.1
Ho Chi Minh City,PM2.5 - Principal,27DEC20:14:00:00,2020,12,27,14,98,33,UG/M3,1 Hr,Valid,Moderate,34.5
Ho Chi Minh City,PM2.5 - Principal,27DEC20:15:00:00,2020,12,27,15,99,35,UG/M3,1 Hr,Valid,Moderate,34.7
Ho Chi Minh City,PM2.5 - Principal,27DEC20:16:00:00,2020,12,27,16,100,36,UG/M3,1 Hr,Valid,Moderate,35.3
Ho Chi Minh City,PM2.5 - Principal,27DEC20:17:00:00,2020,12,27,17,106,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.6
Ho Chi Minh City,PM2.5 - Principal,27DEC20:18:00:00,2020,12,27,18,126,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.8
Ho Chi Minh City,PM2.5 - Principal,27DEC20:19:00:00,2020,12,27,19,100,25,UG/M3,1 Hr,Valid,Moderate,35.4
Ho Chi Minh City,PM2.5 - Principal,27DEC20:20:00:00,2020,12,27,20,91,27,UG/M3,1 Hr,Valid,Moderate,31.2
Ho Chi Minh City,PM2.5 - Principal,27DEC20:21:00:00,2020,12,27,21,81,22,UG/M3,1 Hr,Valid,Moderate,26.5
Ho Chi Minh City,PM2.5 - Principal,27DEC20:22:00:00,2020,12,27,22,75,21,UG/M3,1 Hr,Valid,Moderate,23.7
Ho Chi Minh City,PM2.5 - Principal,27DEC20:23:00:00,2020,12,27,23,64,13,UG/M3,1 Hr,Valid,Moderate,18.3
Ho Chi Minh City,PM2.5 - Principal,28DEC20:00:00:00,2020,12,28,0,58,13,UG/M3,1 Hr,Valid,Moderate,15.6
Ho Chi Minh City,PM2.5 - Principal,28DEC20:01:00:00,2020,12,28,1,67,24,UG/M3,1 Hr,Valid,Moderate,19.8
Ho Chi Minh City,PM2.5 - Principal,28DEC20:02:00:00,2020,12,28,2,74,26,UG/M3,1 Hr,Valid,Moderate,22.9
Ho Chi Minh City,PM2.5 - Principal,28DEC20:03:00:00,2020,12,28,3,68,18,UG/M3,1 Hr,Valid,Moderate,20.4
Ho Chi Minh City,PM2.5 - Principal,28DEC20:04:00:00,2020,12,28,4,65,17,UG/M3,1 Hr,Valid,Moderate,18.7
Ho Chi Minh City,PM2.5 - Principal,28DEC20:05:00:00,2020,12,28,5,83,36,UG/M3,1 Hr,Valid,Moderate,27.3
Ho Chi Minh City,PM2.5 - Principal,28DEC20:06:00:00,2020,12,28,6,97,41,UG/M3,1 Hr,Valid,Moderate,34.1
Ho Chi Minh City,PM2.5 - Principal,28DEC20:07:00:00,2020,12,28,7,110,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39
Ho Chi Minh City,PM2.5 - Principal,28DEC20:08:00:00,2020,12,28,8,121,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.5
Ho Chi Minh City,PM2.5 - Principal,28DEC20:09:00:00,2020,12,28,9,151,68,UG/M3,1 Hr,Valid,Unhealthy,55.7
Ho Chi Minh City,PM2.5 - Principal,28DEC20:10:00:00,2020,12,28,10,140,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.3
Ho Chi Minh City,PM2.5 - Principal,28DEC20:11:00:00,2020,12,28,11,126,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.6
Ho Chi Minh City,PM2.5 - Principal,28DEC20:12:00:00,2020,12,28,12,113,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.3
Ho Chi Minh City,PM2.5 - Principal,28DEC20:13:00:00,2020,12,28,13,110,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.1
Ho Chi Minh City,PM2.5 - Principal,28DEC20:14:00:00,2020,12,28,14,101,32,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.5
Ho Chi Minh City,PM2.5 - Principal,28DEC20:15:00:00,2020,12,28,15,104,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.7
Ho Chi Minh City,PM2.5 - Principal,28DEC20:16:00:00,2020,12,28,16,99,33,UG/M3,1 Hr,Valid,Moderate,34.9
Ho Chi Minh City,PM2.5 - Principal,28DEC20:17:00:00,2020,12,28,17,89,26,UG/M3,1 Hr,Valid,Moderate,30.4
Ho Chi Minh City,PM2.5 - Principal,28DEC20:18:00:00,2020,12,28,18,92,33,UG/M3,1 Hr,Valid,Moderate,31.7
Ho Chi Minh City,PM2.5 - Principal,28DEC20:19:00:00,2020,12,28,19,99,38,UG/M3,1 Hr,Valid,Moderate,34.8
Ho Chi Minh City,PM2.5 - Principal,28DEC20:20:00:00,2020,12,28,20,92,28,UG/M3,1 Hr,Valid,Moderate,31.4
Ho Chi Minh City,PM2.5 - Principal,28DEC20:21:00:00,2020,12,28,21,76,17,UG/M3,1 Hr,Valid,Moderate,24.2
Ho Chi Minh City,PM2.5 - Principal,28DEC20:22:00:00,2020,12,28,22,64,13,UG/M3,1 Hr,Valid,Moderate,18.5
Ho Chi Minh City,PM2.5 - Principal,28DEC20:23:00:00,2020,12,28,23,62,16,UG/M3,1 Hr,Valid,Moderate,17.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:00:00:00,2020,12,29,0,64,19,UG/M3,1 Hr,Valid,Moderate,18.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:01:00:00,2020,12,29,1,62,17,UG/M3,1 Hr,Valid,Moderate,17.5
Ho Chi Minh City,PM2.5 - Principal,29DEC20:02:00:00,2020,12,29,2,66,21,UG/M3,1 Hr,Valid,Moderate,19.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:03:00:00,2020,12,29,3,63,16,UG/M3,1 Hr,Valid,Moderate,17.6
Ho Chi Minh City,PM2.5 - Principal,29DEC20:04:00:00,2020,12,29,4,62,17,UG/M3,1 Hr,Valid,Moderate,17.3
Ho Chi Minh City,PM2.5 - Principal,29DEC20:05:00:00,2020,12,29,5,64,19,UG/M3,1 Hr,Valid,Moderate,18.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:06:00:00,2020,12,29,6,89,42,UG/M3,1 Hr,Valid,Moderate,30
Ho Chi Minh City,PM2.5 - Principal,29DEC20:07:00:00,2020,12,29,7,137,70,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50
Ho Chi Minh City,PM2.5 - Principal,29DEC20:08:00:00,2020,12,29,8,159,91,UG/M3,1 Hr,Valid,Unhealthy,70.5
Ho Chi Minh City,PM2.5 - Principal,29DEC20:09:00:00,2020,12,29,9,160,76,UG/M3,1 Hr,Valid,Unhealthy,73.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:10:00:00,2020,12,29,10,155,54,UG/M3,1 Hr,Valid,Unhealthy,63.6
Ho Chi Minh City,PM2.5 - Principal,29DEC20:11:00:00,2020,12,29,11,152,51,UG/M3,1 Hr,Valid,Unhealthy,57.3
Ho Chi Minh City,PM2.5 - Principal,29DEC20:12:00:00,2020,12,29,12,144,49,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:13:00:00,2020,12,29,13,116,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.5
Ho Chi Minh City,PM2.5 - Principal,29DEC20:14:00:00,2020,12,29,14,89,19,UG/M3,1 Hr,Valid,Moderate,30.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:15:00:00,2020,12,29,15,76,18,UG/M3,1 Hr,Valid,Moderate,24.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:16:00:00,2020,12,29,16,70,18,UG/M3,1 Hr,Valid,Moderate,21
Ho Chi Minh City,PM2.5 - Principal,29DEC20:17:00:00,2020,12,29,17,67,18,UG/M3,1 Hr,Valid,Moderate,19.5
Ho Chi Minh City,PM2.5 - Principal,29DEC20:18:00:00,2020,12,29,18,85,37,UG/M3,1 Hr,Valid,Moderate,28.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:19:00:00,2020,12,29,19,95,38,UG/M3,1 Hr,Valid,Moderate,33.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:20:00:00,2020,12,29,20,101,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.5
Ho Chi Minh City,PM2.5 - Principal,29DEC20:21:00:00,2020,12,29,21,91,27,UG/M3,1 Hr,Valid,Moderate,31.2
Ho Chi Minh City,PM2.5 - Principal,29DEC20:22:00:00,2020,12,29,22,83,23,UG/M3,1 Hr,Valid,Moderate,27.1
Ho Chi Minh City,PM2.5 - Principal,29DEC20:23:00:00,2020,12,29,23,78,23,UG/M3,1 Hr,Valid,Moderate,25
Ho Chi Minh City,PM2.5 - Principal,30DEC20:00:00:00,2020,12,30,0,75,22,UG/M3,1 Hr,Valid,Moderate,23.5
Ho Chi Minh City,PM2.5 - Principal,30DEC20:01:00:00,2020,12,30,1,71,20,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,30DEC20:02:00:00,2020,12,30,2,67,18,UG/M3,1 Hr,Valid,Moderate,19.8
Ho Chi Minh City,PM2.5 - Principal,30DEC20:03:00:00,2020,12,30,3,76,28,UG/M3,1 Hr,Valid,Moderate,23.9
Ho Chi Minh City,PM2.5 - Principal,30DEC20:04:00:00,2020,12,30,4,71,19,UG/M3,1 Hr,Valid,Moderate,21.4
Ho Chi Minh City,PM2.5 - Principal,30DEC20:05:00:00,2020,12,30,5,77,28,UG/M3,1 Hr,Valid,Moderate,24.7
Ho Chi Minh City,PM2.5 - Principal,30DEC20:06:00:00,2020,12,30,6,82,29,UG/M3,1 Hr,Valid,Moderate,26.8
Ho Chi Minh City,PM2.5 - Principal,30DEC20:07:00:00,2020,12,30,7,151,85,UG/M3,1 Hr,Valid,Unhealthy,55.9
Ho Chi Minh City,PM2.5 - Principal,30DEC20:08:00:00,2020,12,30,8,157,80,UG/M3,1 Hr,Valid,Unhealthy,67.9
Ho Chi Minh City,PM2.5 - Principal,30DEC20:09:00:00,2020,12,30,9,140,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.4
Ho Chi Minh City,PM2.5 - Principal,30DEC20:11:00:00,2020,12,30,11,102,28,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.8
Ho Chi Minh City,PM2.5 - Principal,30DEC20:12:00:00,2020,12,30,12,90,27,UG/M3,1 Hr,Valid,Moderate,30.7
Ho Chi Minh City,PM2.5 - Principal,30DEC20:13:00:00,2020,12,30,13,74,16,UG/M3,1 Hr,Valid,Moderate,22.8
Ho Chi Minh City,PM2.5 - Principal,30DEC20:14:00:00,2020,12,30,14,60,10,UG/M3,1 Hr,Valid,Moderate,16.2
Ho Chi Minh City,PM2.5 - Principal,30DEC20:15:00:00,2020,12,30,15,58,15,UG/M3,1 Hr,Valid,Moderate,15.6
Ho Chi Minh City,PM2.5 - Principal,30DEC20:16:00:00,2020,12,30,16,58,15,UG/M3,1 Hr,Valid,Moderate,15.3
Ho Chi Minh City,PM2.5 - Principal,30DEC20:17:00:00,2020,12,30,17,55,13,UG/M3,1 Hr,Valid,Moderate,14.1
Ho Chi Minh City,PM2.5 - Principal,30DEC20:18:00:00,2020,12,30,18,58,17,UG/M3,1 Hr,Valid,Moderate,15.5
Ho Chi Minh City,PM2.5 - Principal,30DEC20:19:00:00,2020,12,30,19,58,15,UG/M3,1 Hr,Valid,Moderate,15.2
Ho Chi Minh City,PM2.5 - Principal,30DEC20:20:00:00,2020,12,30,20,64,21,UG/M3,1 Hr,Valid,Moderate,18.1
Ho Chi Minh City,PM2.5 - Principal,30DEC20:21:00:00,2020,12,30,21,55,10,UG/M3,1 Hr,Valid,Moderate,14
Ho Chi Minh City,PM2.5 - Principal,30DEC20:22:00:00,2020,12,30,22,59,18,UG/M3,1 Hr,Valid,Moderate,16
Ho Chi Minh City,PM2.5 - Principal,30DEC20:23:00:00,2020,12,30,23,57,14,UG/M3,1 Hr,Valid,Moderate,15
Ho Chi Minh City,PM2.5 - Principal,31DEC20:00:00:00,2020,12,31,0,60,18,UG/M3,1 Hr,Valid,Moderate,16.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:01:00:00,2020,12,31,1,60,16,UG/M3,1 Hr,Valid,Moderate,16.2
Ho Chi Minh City,PM2.5 - Principal,31DEC20:02:00:00,2020,12,31,2,57,14,UG/M3,1 Hr,Valid,Moderate,15.1
Ho Chi Minh City,PM2.5 - Principal,31DEC20:03:00:00,2020,12,31,3,73,30,UG/M3,1 Hr,Valid,Moderate,22.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:04:00:00,2020,12,31,4,81,30,UG/M3,1 Hr,Valid,Moderate,26.2
Ho Chi Minh City,PM2.5 - Principal,31DEC20:05:00:00,2020,12,31,5,76,22,UG/M3,1 Hr,Valid,Moderate,24.1
Ho Chi Minh City,PM2.5 - Principal,31DEC20:06:00:00,2020,12,31,6,76,24,UG/M3,1 Hr,Valid,Moderate,24
Ho Chi Minh City,PM2.5 - Principal,31DEC20:07:00:00,2020,12,31,7,95,42,UG/M3,1 Hr,Valid,Moderate,33
Ho Chi Minh City,PM2.5 - Principal,31DEC20:08:00:00,2020,12,31,8,94,32,UG/M3,1 Hr,Valid,Moderate,32.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:09:00:00,2020,12,31,9,88,27,UG/M3,1 Hr,Valid,Moderate,29.7
Ho Chi Minh City,PM2.5 - Principal,31DEC20:10:00:00,2020,12,31,10,77,19,UG/M3,1 Hr,Valid,Moderate,24.3
Ho Chi Minh City,PM2.5 - Principal,31DEC20:11:00:00,2020,12,31,11,68,16,UG/M3,1 Hr,Valid,Moderate,20.1
Ho Chi Minh City,PM2.5 - Principal,31DEC20:12:00:00,2020,12,31,12,63,16,UG/M3,1 Hr,Valid,Moderate,18
Ho Chi Minh City,PM2.5 - Principal,31DEC20:13:00:00,2020,12,31,13,62,17,UG/M3,1 Hr,Valid,Moderate,17.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:14:00:00,2020,12,31,14,60,15,UG/M3,1 Hr,Valid,Moderate,16.2
Ho Chi Minh City,PM2.5 - Principal,31DEC20:15:00:00,2020,12,31,15,60,17,UG/M3,1 Hr,Valid,Moderate,16.6
Ho Chi Minh City,PM2.5 - Principal,31DEC20:16:00:00,2020,12,31,16,66,22,UG/M3,1 Hr,Valid,Moderate,19.3
Ho Chi Minh City,PM2.5 - Principal,31DEC20:17:00:00,2020,12,31,17,66,19,UG/M3,1 Hr,Valid,Moderate,19.1
Ho Chi Minh City,PM2.5 - Principal,31DEC20:18:00:00,2020,12,31,18,74,27,UG/M3,1 Hr,Valid,Moderate,23
Ho Chi Minh City,PM2.5 - Principal,31DEC20:19:00:00,2020,12,31,19,71,20,UG/M3,1 Hr,Valid,Moderate,21.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:20:00:00,2020,12,31,20,72,23,UG/M3,1 Hr,Valid,Moderate,22.1
Ho Chi Minh City,PM2.5 - Principal,31DEC20:21:00:00,2020,12,31,21,65,15,UG/M3,1 Hr,Valid,Moderate,18.9
Ho Chi Minh City,PM2.5 - Principal,31DEC20:22:00:00,2020,12,31,22,64,18,UG/M3,1 Hr,Valid,Moderate,18.5
Ho Chi Minh City,PM2.5 - Principal,31DEC20:23:00:00,2020,12,31,23,67,21,UG/M3,1 Hr,Valid,Moderate,19.6
Ho Chi Minh City,PM2.5 - Principal,01JAN21:00:00:00,2021,1,1,0,66,19,UG/M3,1 Hr,Valid,Moderate,19.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:01:00:00,2021,2,1,1,81,28,UG/M3,1 Hr,Valid,Moderate,26.4
Ho Chi Minh City,PM2.5 - Principal,01FEB21:02:00:00,2021,2,1,2,90,35,UG/M3,1 Hr,Valid,Moderate,30.7
Ho Chi Minh City,PM2.5 - Principal,01FEB21:03:00:00,2021,2,1,3,83,24,UG/M3,1 Hr,Valid,Moderate,27.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:04:00:00,2021,2,1,4,77,22,UG/M3,1 Hr,Valid,Moderate,24.6
Ho Chi Minh City,PM2.5 - Principal,01FEB21:05:00:00,2021,2,1,5,85,32,UG/M3,1 Hr,Valid,Moderate,28.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:06:00:00,2021,2,1,6,86,29,UG/M3,1 Hr,Valid,Moderate,28.6
Ho Chi Minh City,PM2.5 - Principal,01FEB21:07:00:00,2021,2,1,7,97,39,UG/M3,1 Hr,Valid,Moderate,33.8
Ho Chi Minh City,PM2.5 - Principal,01FEB21:08:00:00,2021,2,1,8,156,96,UG/M3,1 Hr,Valid,Unhealthy,64.9
Ho Chi Minh City,PM2.5 - Principal,01FEB21:09:00:00,2021,2,1,9,166,105,UG/M3,1 Hr,Valid,Unhealthy,84.9
Ho Chi Minh City,PM2.5 - Principal,01FEB21:10:00:00,2021,2,1,10,169,97,UG/M3,1 Hr,Valid,Unhealthy,90.9
Ho Chi Minh City,PM2.5 - Principal,01FEB21:11:00:00,2021,2,1,11,164,69,UG/M3,1 Hr,Valid,Unhealthy,80
Ho Chi Minh City,PM2.5 - Principal,01FEB21:12:00:00,2021,2,1,12,156,50,UG/M3,1 Hr,Valid,Unhealthy,65
Ho Chi Minh City,PM2.5 - Principal,01FEB21:13:00:00,2021,2,1,13,144,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53
Ho Chi Minh City,PM2.5 - Principal,01FEB21:14:00:00,2021,2,1,14,135,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.5
Ho Chi Minh City,PM2.5 - Principal,01FEB21:15:00:00,2021,2,1,15,136,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.7
Ho Chi Minh City,PM2.5 - Principal,01FEB21:16:00:00,2021,2,1,16,125,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:17:00:00,2021,2,1,17,111,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.6
Ho Chi Minh City,PM2.5 - Principal,01FEB21:18:00:00,2021,2,1,18,96,27,UG/M3,1 Hr,Valid,Moderate,33.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:19:00:00,2021,2,1,19,90,28,UG/M3,1 Hr,Valid,Moderate,30.6
Ho Chi Minh City,PM2.5 - Principal,01FEB21:20:00:00,2021,2,1,20,81,22,UG/M3,1 Hr,Valid,Moderate,26.3
Ho Chi Minh City,PM2.5 - Principal,01FEB21:21:00:00,2021,2,1,21,80,26,UG/M3,1 Hr,Valid,Moderate,26.1
Ho Chi Minh City,PM2.5 - Principal,01FEB21:22:00:00,2021,2,1,22,76,22,UG/M3,1 Hr,Valid,Moderate,24
Ho Chi Minh City,PM2.5 - Principal,01FEB21:23:00:00,2021,2,1,23,71,19,UG/M3,1 Hr,Valid,Moderate,21.5
Ho Chi Minh City,PM2.5 - Principal,02FEB21:00:00:00,2021,2,2,0,71,22,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,02FEB21:01:00:00,2021,2,2,1,77,27,UG/M3,1 Hr,Valid,Moderate,24.3
Ho Chi Minh City,PM2.5 - Principal,02FEB21:02:00:00,2021,2,2,2,75,23,UG/M3,1 Hr,Valid,Moderate,23.6
Ho Chi Minh City,PM2.5 - Principal,02FEB21:03:00:00,2021,2,2,3,70,19,UG/M3,1 Hr,Valid,Moderate,21.3
Ho Chi Minh City,PM2.5 - Principal,02FEB21:04:00:00,2021,2,2,4,71,22,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,02FEB21:05:00:00,2021,2,2,5,73,24,UG/M3,1 Hr,Valid,Moderate,22.6
Ho Chi Minh City,PM2.5 - Principal,02FEB21:06:00:00,2021,2,2,6,77,28,UG/M3,1 Hr,Valid,Moderate,24.3
Ho Chi Minh City,PM2.5 - Principal,02FEB21:07:00:00,2021,2,2,7,84,32,UG/M3,1 Hr,Valid,Moderate,27.7
Ho Chi Minh City,PM2.5 - Principal,02FEB21:08:00:00,2021,2,2,8,133,68,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.3
Ho Chi Minh City,PM2.5 - Principal,02FEB21:09:00:00,2021,2,2,9,128,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.6
Ho Chi Minh City,PM2.5 - Principal,02FEB21:10:00:00,2021,2,2,10,149,63,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,54.8
Ho Chi Minh City,PM2.5 - Principal,02FEB21:11:00:00,2021,2,2,11,155,70,UG/M3,1 Hr,Valid,Unhealthy,62.4
Ho Chi Minh City,PM2.5 - Principal,02FEB21:12:00:00,2021,2,2,12,156,67,UG/M3,1 Hr,Valid,Unhealthy,64.7
Ho Chi Minh City,PM2.5 - Principal,02FEB21:13:00:00,2021,2,2,13,140,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.3
Ho Chi Minh City,PM2.5 - Principal,02FEB21:14:00:00,2021,2,2,14,112,29,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.1
Ho Chi Minh City,PM2.5 - Principal,02FEB21:15:00:00,2021,2,2,15,108,37,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.5
Ho Chi Minh City,PM2.5 - Principal,02FEB21:16:00:00,2021,2,2,16,110,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.2
Ho Chi Minh City,PM2.5 - Principal,02FEB21:17:00:00,2021,2,2,17,111,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.6
Ho Chi Minh City,PM2.5 - Principal,02FEB21:18:00:00,2021,2,2,18,99,30,UG/M3,1 Hr,Valid,Moderate,34.8
Ho Chi Minh City,PM2.5 - Principal,02FEB21:19:00:00,2021,2,2,19,87,24,UG/M3,1 Hr,Valid,Moderate,29.4
Ho Chi Minh City,PM2.5 - Principal,02FEB21:20:00:00,2021,2,2,20,77,20,UG/M3,1 Hr,Valid,Moderate,24.7
Ho Chi Minh City,PM2.5 - Principal,02FEB21:21:00:00,2021,2,2,21,76,23,UG/M3,1 Hr,Valid,Moderate,23.8
Ho Chi Minh City,PM2.5 - Principal,02FEB21:22:00:00,2021,2,2,22,74,22,UG/M3,1 Hr,Valid,Moderate,22.9
Ho Chi Minh City,PM2.5 - Principal,02FEB21:23:00:00,2021,2,2,23,80,29,UG/M3,1 Hr,Valid,Moderate,25.9
Ho Chi Minh City,PM2.5 - Principal,03FEB21:00:00:00,2021,2,3,0,70,16,UG/M3,1 Hr,Valid,Moderate,20.9
Ho Chi Minh City,PM2.5 - Principal,03FEB21:01:00:00,2021,2,3,1,71,22,UG/M3,1 Hr,Valid,Moderate,21.4
Ho Chi Minh City,PM2.5 - Principal,03FEB21:02:00:00,2021,2,3,2,77,28,UG/M3,1 Hr,Valid,Moderate,24.7
Ho Chi Minh City,PM2.5 - Principal,03FEB21:03:00:00,2021,2,3,3,84,31,UG/M3,1 Hr,Valid,Moderate,27.8
Ho Chi Minh City,PM2.5 - Principal,03FEB21:04:00:00,2021,2,3,4,107,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.9
Ho Chi Minh City,PM2.5 - Principal,03FEB21:05:00:00,2021,2,3,5,123,51,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.4
Ho Chi Minh City,PM2.5 - Principal,03FEB21:06:00:00,2021,2,3,6,141,59,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.7
Ho Chi Minh City,PM2.5 - Principal,03FEB21:07:00:00,2021,2,3,7,156,79,UG/M3,1 Hr,Valid,Unhealthy,65.3
